emb1,emb2,emb3,emb4,emb5,emb6,emb7,emb8,emb9,emb10,emb11,emb12,emb13,emb14,emb15,emb16,emb17,emb18,emb19,emb20,emb21,emb22,emb23,emb24,emb25,emb26,emb27,emb28,emb29,emb30,emb31,emb32,emb33,emb34,emb35,emb36,emb37,emb38,emb39,emb40,emb41,emb42,emb43,emb44,emb45,emb46,emb47,emb48,emb49,emb50,emb51,emb52,emb53,emb54,emb55,emb56,emb57,emb58,emb59,emb60,emb61,emb62,emb63,emb64,emb65,emb66,emb67,emb68,emb69,emb70,emb71,emb72,emb73,emb74,emb75,emb76,emb77,emb78,emb79,emb80,emb81,emb82,emb83,emb84,emb85,emb86,emb87,emb88,emb89,emb90,emb91,emb92,emb93,emb94,emb95,emb96,emb97,emb98,emb99,emb100,emb101,emb102,emb103,emb104,emb105,emb106,emb107,emb108,emb109,emb110,emb111,emb112,emb113,emb114,emb115,emb116,emb117,emb118,emb119,emb120,emb121,emb122,emb123,emb124,emb125,emb126,emb127,emb128,emb129,emb130,emb131,emb132,emb133,emb134,emb135,emb136,emb137,emb138,emb139,emb140,emb141,emb142,emb143,emb144,emb145,emb146,emb147,emb148,emb149,emb150,emb151,emb152,emb153,emb154,emb155,emb156,emb157,emb158,emb159,emb160,emb161,emb162,emb163,emb164,emb165,emb166,emb167,emb168,emb169,emb170,emb171,emb172,emb173,emb174,emb175,emb176,emb177,emb178,emb179,emb180,emb181,emb182,emb183,emb184,emb185,emb186,emb187,emb188,emb189,emb190,emb191,emb192,emb193,emb194,emb195,emb196,emb197,emb198,emb199,emb200,emb201,emb202,emb203,emb204,emb205,emb206,emb207,emb208,emb209,emb210,emb211,emb212,emb213,emb214,emb215,emb216,emb217,emb218,emb219,emb220,emb221,emb222,emb223,emb224,emb225,emb226,emb227,emb228,emb229,emb230,emb231,emb232,emb233,emb234,emb235,emb236,emb237,emb238,emb239,emb240,emb241,emb242,emb243,emb244,emb245,emb246,emb247,emb248,emb249,emb250,emb251,emb252,emb253,emb254,emb255,emb256,Unnamed: 0,track_id,name,artist,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7.740315,0.0,1.8064481,3.898544,0.0,0.0,2.7293556,0.0,2.6988664,3.696353,0.022027213,0.0,0.0,5.7565837,1.9543234,0.0,3.4837496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4737972,0.0,0.0,0.0,5.5550327,1.4749233,0.0,3.9130108,0.0,4.1717577,4.7782464,0.0,0.0,6.5564184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5663218,0.44761544,0.0,3.2827108,0.0,4.6214833,0.0,3.2568417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5820718,5.2832108,0.0,0.0,1.6976355,2.0083668,3.8614187,0.28883168,0.0,4.9651732,0.0,0.0,0.0,0.0,0.0,0.0,0.3494888,0.0,6.548898,2.3611572,1.3236735,8.872338,0.0,0.0,6.041035,0.0,3.702657,2.0351393,0.0,0.0,0.0,0.0,2.3242974,0.0,0.0,6.6205363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9782586,3.079968,1.3678771,0.0,0.0,0.0,0.0,4.3743415,0.0,0.0,0.0,3.0037053,0.0,0.0,0.0,0.0,0.0,7.495032,1.2123339,6.191609,0.0,0.0,0.0,0.0,1.0631212,0.0,1.8340566,5.779037,0.0,0.0,7.242786,0.0,3.7128448,0.0,5.3463807,0.0,0.0,0.0,0.46458513,0.1439065,0.0,0.0,0.0,0.0,0.0,5.78344,0.0,0.0,2.955045,4.7402387,1.161043,0.0,1.1107904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4471006,0.0,5.6072073,0.0,0.0,0.0,0.0,0.0,5.1892347,0.0,1.3886439,0.0,6.5236187,2.9099226,0.0,1.563856,1.055099,0.0,3.04964,0.0,0.0,0.19551623,4.2608814,0.0,0.0,0.0,8.851828,0.0,0.0,0.0,0.0,0.0,1.7502457,0.0,0.0,2.2169554,5.0547686,0.0,0.0,0.0,0.30241704,0.0,0.0,0.0,2.5411851,0.0,0.0,0.24815169,0.0,0.0,0.0,0.0,0.0,1.2499835,4.0288687,5.461204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6495078,0.0,0.0,5.6352267,0.0,0.0,2.17451,1.1905873,0.0,2.7790034,8.225961,3.7766593,0.0,6.3082724,0.0,0.0,0.6109616,0.0,0.0,0.0,0.0,0.0,0.0,5.492137,0.0,2.8964267,1102,TRAMDCB128F42772E3,No Escapin' This,jj,2010,160906,0.332,0.33,0,-13.268,1,0.0414,0.769,0.139,0.115,0.157,119.945,4
2.6122077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6052313,7.2525616,0.0,0.0,0.0,0.0,0.0,0.37121898,0.0,0.0,0.0,0.0,0.0,12.382542,0.0,0.0,9.420176,16.314276,0.0,0.0,10.652303,10.184734,0.0,0.0,0.918353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779239,0.0,3.0569813,2.3661895,0.0,0.0,0.0,2.4008012,0.0,0.0,0.0,6.204754,0.0,0.0,0.0,2.4249272,0.0,0.0,0.0,10.311093,7.874298,2.8971367,12.060958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.776137,0.0,5.018237,0.0,2.494367,3.7059984,0.0,0.0,3.0479338,0.0,3.0833337,8.51669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.556097,1.403495,0.0,2.4222057,0.0,0.0,0.0,0.0,0.0,4.3123116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.597075,0.0,0.0,0.0,12.595858,0.0,0.058301345,2.7223709,0.0,0.0,0.0,0.0,0.0,6.881699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9188805,0.0,0.0,0.0,0.0,0.0,1.9048412,0.0,5.589599,1.5740939,0.0,9.220008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8476746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1315639,0.0,0.0,5.1568327,6.667532,0.0,0.0,0.0,0.0,0.0,5.8980494,0.0,0.0,0.0,2.15365,0.0,0.0,0.0,0.0,0.0,5.4060082,0.0,2.4756892,1.1635394,0.0,0.0,0.0,0.0,0.0,0.0,8.236551,0.0,0.0,0.0,0.0,4.317313,0.0,0.0,0.0,0.0,18.107342,6.918886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9632554,5.466761,0.0,0.0,0.0,0.0,1.1248288,0.9090051,0.0,2.7133205,2.4044752,0.0,0.0,0.5786919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.170019,0.0,2.618644,521,TRRSBCP12903CE1DCF,Slave Driver,Converge,2009,168253,0.396,0.977,1,-3.475,1,0.116,3.48e-06,0.789,0.0322,0.196,98.078,3
2.310774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5010266,7.5386877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.322536,0.0,0.0,9.571011,15.683057,0.0,0.0,10.287948,8.762741,0.0,0.0,0.6192507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857585,0.0,2.8301706,2.0870466,0.0,0.0,0.0,2.2871623,0.0,0.0,0.0,5.9019556,0.0,0.0,0.0,1.7628058,0.0,0.0,0.0,10.375884,7.214083,2.1404998,10.796708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.731096,0.0,3.7471006,0.0,2.0564194,3.7370634,0.0,0.0,2.7593353,0.0,2.4165592,8.371665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.665819,1.7836982,0.0,2.4338713,0.0,0.0,0.0,0.0,0.0,4.67741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0401344,0.0,0.0,0.0,11.622514,0.0,0.7113074,2.4008915,0.0,0.0,0.0,0.0,0.0,7.0279603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8202811,0.0,0.0,0.0,0.0,0.0,1.1003938,0.0,5.650833,1.5109454,0.0,8.588076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1696424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08722597,0.0,0.0,5.316443,6.710606,0.0,0.0,0.0,0.0,0.0,4.8016744,0.0,0.0,0.0,2.2959626,0.0,0.0,0.0,0.0,0.0,5.3351464,0.0,3.0199764,1.427501,0.0,0.0,0.0,0.0,0.0,0.0,8.122017,0.0,0.0,0.0,0.0,4.4126444,0.0,0.0,0.0,0.0,17.619,6.6625657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1929517,5.3329835,0.0,0.0,0.0,0.0,1.6270261,0.30500573,0.0,2.864571,1.4149891,0.0,0.0,0.11326617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.242069,0.0,2.6260102,22,TRPWBRV128F148D659,This Is the New Shit,Marilyn Manson,2004,260093,0.564,0.873,2,-6.102,1,0.0997,0.000883,0.00505,0.111,0.616,178.1,4
7.8728976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7981435,4.6218643,6.3583837,0.0,0.0,0.0,0.0,0.0,2.0791333,0.0,0.0,0.0,0.0,0.0,7.3843,0.0,0.0,6.2036643,11.201585,0.0,0.0,8.197387,10.357616,0.0,0.0,4.1874094,0.0,0.08456858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2649899,0.0,0.0,6.853247,0.0,0.4646325,0.0,5.6408033,0.0,0.0,0.0,2.3813279,0.0,0.0,0.0,1.1190729,0.0,0.0,0.0,6.8478236,5.5373387,2.2255657,8.993501,0.0,3.1058786,0.0,0.0,0.0,0.0,0.0,0.0,5.162907,0.0,4.8803706,0.0,4.2422175,6.870199,0.0,0.0,7.2844653,0.0,2.690413,9.925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.945493,4.6165624,0.0,0.79767096,0.0,0.0,0.0,0.0,0.0,2.3264549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079169,0.0,0.0,0.0,10.262135,0.0,3.0232987,7.0348263,0.0,0.0,0.0,0.0,0.0,2.2987022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8390045,0.0,0.0,0.0,0.0,0.0,2.6509864,0.0,4.092592,4.3942394,0.0,3.576692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.451008,0.0,0.0,0.0,0.0,0.0,0.44687387,0.0,0.0,0.0,1.3407897,0.0,0.0,2.5511088,4.327923,0.0,0.0,0.0,0.0,0.0,4.8503733,0.0,0.0,0.0,6.217177,0.0,0.0,0.0,0.0,0.0,2.7641168,0.0,2.0620105,0.0,1.7215588,0.0,0.0,0.0,0.0,0.0,4.55854,0.0,3.1784766,0.0,0.0,0.93904966,0.0,0.0,0.0,0.0,13.075153,4.3817954,1.2377746,0.27129823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7562194,0.0,0.0,0.0,0.0,0.0,2.5323591,0.0,0.0,5.2139444,4.097592,0.0,0.0,1.9843874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.434072,0.0,1.9490616,356,TRITNFB128F9325167,Leaving,The Starting Line,2001,210160,0.269,0.918,11,-3.378,1,0.136,0.000324,1.44e-06,0.146,0.326,140.737,4
7.535996,0.0,6.8347125,0.0,0.0,0.0,3.403982,0.0,5.642998,8.937122,4.5533657,0.0,0.0,6.075273,3.7026875,0.0,2.1084948,0.0,0.0,0.0,0.0,0.0,3.9105175,0.0,0.0,2.40405,5.831584,0.0,0.0,0.0,0.0,0.46894616,0.0,6.8927784,0.0,2.5640996,4.447392,0.0,0.0,6.016442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1205225,2.433963,0.0,2.7240314,0.0,7.0345335,0.0,8.415521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8193097,6.2107997,0.0,0.0,6.267456,1.6724261,1.535593,0.0,0.0,5.4583797,0.0,0.0,0.0,0.0,0.0,0.0,4.188948,0.0,1.5154356,6.4914727,0.7283992,9.459304,0.0,0.0,6.7270393,0.0,0.2766073,4.2808266,0.0,0.0,0.0,0.0,4.8114524,0.0,0.0,7.4549737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.676822,6.729324,6.853574,0.0,0.0,0.0,0.0,4.1654897,2.4626622,0.0,0.0,4.900422,0.0,0.0,0.0,0.0,0.0,7.007492,1.5920141,6.9711633,0.0,0.0,0.0,0.0,5.190781,0.0,6.4620466,8.104837,0.0,0.0,6.9662333,0.0,3.6021485,7.977079,6.520665,0.0,0.0,0.0,0.90288156,0.0,0.0,0.0,0.0,3.3007183,0.0,2.69958,0.0,0.0,0.0,1.7802994,6.4529824,0.0,1.4828774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31317177,0.0,3.1761417,0.0,0.0,0.0,0.0,0.0,6.7480454,0.0,4.6521673,0.0,1.7399297,0.0,0.0,3.3747134,6.7583704,0.0,1.4395276,0.0,0.0,0.0,0.1541133,0.0,0.0,0.0,10.802509,0.0,0.0,0.0,0.0,0.0,4.0580115,0.0,1.4491724,1.832674,6.375845,0.0,0.0,0.0,6.3094997,0.0,0.0,0.0,4.904033,0.0,0.0,4.7831807,0.0,0.0,0.0,0.0,0.90278417,2.4999912,2.309549,2.69312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7964582,0.0,0.0,2.2598522,0.0,0.0,6.963138,0.0,0.0,7.3437214,1.6288244,2.244481,0.0,1.6438913,0.0,0.0,8.093754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.503555,1271,TRJRAMC128F930FF75,Voyage Of The Butterfly,Nicholas Gunn,1993,136240,0.2,0.28,6,-17.398,0,0.0382,0.92,0.943,0.235,0.219,82.991,4
6.523831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4294903,4.3979955,0.0,0.0,0.0,0.0,0.0,0.59554535,0.0,0.0,0.0,0.0,0.0,7.3227105,0.0,0.0,3.5802524,9.2392845,0.0,0.0,5.5101876,8.809592,0.0,0.0,1.7793909,0.0,1.0238948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2365932,0.0,0.0,0.0,3.1164303,0.0,0.0,0.0,0.59923637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0733113,6.4762745,0.050675377,6.539222,0.0,4.1083856,0.0,0.0,0.0,0.0,0.0,0.0,4.708104,0.0,5.9044003,0.0,5.9930744,6.1699495,0.0,0.0,4.383018,0.0,2.1656244,6.149452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01281,2.055145,0.0,1.0787107,0.0,0.0,0.0,0.0,0.0,1.4930577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42879707,0.0,0.0,6.4546905,0.0,0.0,0.0,8.478093,0.0,0.5584272,4.366573,0.0,0.0,0.0,0.0,0.0,1.6448689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0776434,0.0,3.4334362,5.639987,0.0,2.6760836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.789011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4372141,0.0,0.0,1.6489984,3.4593968,0.0,0.0,0.0,0.0,0.0,6.393505,0.0,0.0,0.0,5.1429906,0.0,0.0,0.0,0.0,0.0,1.4333717,0.0,1.4340123,1.8749379,1.9753492,0.0,0.0,0.0,0.0,0.0,2.6151047,0.0,1.7517073,0.0,0.0,0.41585794,0.0,0.0,0.0,0.0,12.661601,6.1858387,5.2652326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4662843,0.0,0.0,0.0,0.0,0.0,1.8164641,0.0,0.0,3.6346745,4.722437,0.0,0.0,3.0289557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6529827,0.0,0.7283149,340,TRLPBWP128F930416D,This Celluloid Dream,AFI,2003,250360,0.526,0.908,10,-4.7,0,0.0761,0.0012,4.81e-06,0.0771,0.62,123.27,4
10.522343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.907082,3.8699126,4.9050813,0.0,0.0,0.0,0.0,0.0,3.8737524,0.0,0.0,0.0,0.0,0.0,1.9514552,0.0,0.0,4.443456,5.826523,0.0,0.0,4.0477653,9.961758,0.0,0.0,4.284197,0.0,2.2220652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.558701,0.0,0.0,8.826095,0.0,1.9554795,0.0,5.8583164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24467015,0.0,0.0,0.0,4.529001,3.2881052,2.6579022,6.052361,0.0,3.6436608,0.0,0.0,0.0,0.0,0.0,0.0,5.7792068,0.0,4.975818,0.0,5.579231,7.4278483,0.0,0.0,8.854967,0.0,2.681238,8.194255,0.0,0.0,0.0,0.0,0.18189427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0855784,5.456916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.545175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7441188,0.0,0.0,6.127285,0.0,0.0,0.0,6.7352576,0.0,3.7034154,8.551926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627392,0.0,0.0,0.0,0.0,0.0,3.4939537,0.0,1.8702203,6.576373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4664483,0.0,0.0,0.0,0.0,0.0,4.650458,0.0,0.8716271,0.0,2.930286,0.0,0.0,1.4481821,3.6206741,0.0,0.014824491,0.0,0.0,0.0,3.8131433,0.0,0.0,0.0,7.7595315,0.0,0.0,0.0,0.0,0.0,1.1612462,0.0,2.8800097,0.011395222,4.1929116,0.0,0.0,0.0,0.0,0.0,2.1589887,0.0,4.282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8268127,2.902026,3.6646914,2.5332355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.467641,0.0,0.0,0.0,0.0,0.0,3.2892404,0.0,0.0,6.683504,6.252597,0.0,0.0,4.6246567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9892273,0.0,2.2473295,431,TRATATB128F427C7F2,"Come On, Come Out",A Fine Frenzy,2007,215733,0.486,0.607,0,-4.98,1,0.0293,0.0311,0.00097,0.121,0.336,121.891,4
1.8064227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4939973,4.4059725,0.0,0.0,0.0,0.0,0.0,0.28352642,0.0,0.0,0.0,0.0,0.0,8.16027,0.0,0.0,6.2494907,11.455484,0.0,0.0,7.5015225,7.47864,0.0,0.0,0.68504614,0.0,0.83617073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30172527,0.0,0.58574325,1.6422948,0.0,0.0,0.0,2.4547362,0.0,0.0,0.0,3.1659083,0.0,0.0,0.0,0.8280837,0.0,0.0,0.0,7.744897,5.2877607,1.6676726,7.407773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.664713,0.0,3.4562244,0.0,2.5524135,2.1131275,0.0,0.0,1.4582425,0.0,1.4091122,7.212101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.925203,2.3619058,0.0,1.3758314,0.0,0.0,0.0,0.0,0.0,3.0851145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9891362,0.0,0.0,0.0,8.77061,0.0,0.6331967,1.1445258,0.0,0.0,0.0,0.0,0.0,4.311953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0927569,0.0,0.0,0.0,0.0,0.0,1.6870898,0.0,4.55462,2.0842836,0.0,4.952391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2749827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3262595,0.0,0.0,4.099748,6.0087295,0.0,0.0,0.0,0.0,0.0,3.6963396,0.0,0.0,0.0,0.7260487,0.0,0.0,0.0,0.0,0.0,3.9447398,0.0,2.7399104,1.3320017,0.0,0.0,0.0,0.0,0.0,0.0,4.768034,0.0,0.0,0.0,0.0,3.6556392,0.0,0.0,0.0,0.0,11.968017,5.2191734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4016798,1.4879822,0.0,0.531738,0.0,0.0,0.59850574,0.0,0.0,1.8002156,2.2199285,0.0,0.0,1.3949467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9123273,0.0,1.9501787,473,TRNWLEN128F42626F9,Indictment,All That Remains,2007,257613,0.233,0.975,1,-7.484,1,0.11,0.00534,0.00154,0.987,0.136,101.762,3
6.1744704,0.0,0.0,0.0,0.0,0.0,4.541436,0.0,0.0,2.6213555,1.4864652,0.0,0.0,0.0,0.4140788,0.0,1.2144278,0.0,0.0,0.0,0.0,0.0,0.9169162,0.0,0.0,1.1652368,2.4254909,0.0,0.0,0.0,2.5965953,1.5057088,0.0,1.8906496,0.0,2.3336184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6613433,0.40494424,0.0,3.125953,0.0,0.0,0.0,0.57153225,0.0,0.0,0.0,0.33068255,0.0,0.0,0.0,1.4824817,0.0,0.0,0.0,1.086397,2.7063882,1.4292803,2.4945385,0.0,3.6211228,0.0,0.0,0.0,0.0,0.0,0.0,3.9252157,0.0,5.439229,0.0,3.4261034,4.7124233,0.0,0.0,3.6279054,0.0,3.6968107,0.14953133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71481293,2.041015,0.0,0.0,0.0,0.0,0.0,1.1825904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4501953,3.1660547,0.0,3.440234,0.0,0.0,0.0,4.0029135,0.0,0.0,4.667843,0.0,0.0,1.5653054,0.0,0.0,0.25217396,0.0,0.0,0.0,0.0,1.7122294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3968806,4.1400504,0.0,0.0,2.2855465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.246263,0.0,4.2684736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4181433,0.0,0.0,0.27984333,0.7437411,0.0,0.0,0.0,0.0,0.0,6.206068,0.0,0.0,0.0,5.92895,0.0,0.0,0.0,0.0,0.0,0.7138088,0.0,0.29477623,2.1190042,0.63967425,0.0,0.0,0.0,0.0,0.0,0.15719342,0.0,0.0,0.0,0.0,1.662867,0.0,0.0,0.0,0.0,3.8403192,3.515041,7.629949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6423259,0.0,0.0,4.08615,0.0,0.0,2.064152,0.0,0.0,2.838405,5.7335706,0.1806009,0.0,6.541339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07109,0.0,0.7237301,217,TRDADSI128F42BC0B5,Let the Good Times Roll,Ray Charles,2014,173557,0.491,0.579,7,-7.293,1,0.199,0.771,0.0,0.174,0.649,101.056,4
6.810205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6707274,2.883542,5.067974,0.0,0.0,0.0,0.0,0.0,1.0983744,0.0,0.0,0.0,0.0,0.0,5.8841476,0.0,0.0,6.1787796,8.787317,0.0,0.0,5.673727,7.3369107,0.0,0.0,2.5283248,0.0,1.1933577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11951472,0.0,0.0,5.9328113,0.0,0.63856554,0.0,4.4002123,0.0,0.0,0.0,0.26348993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.200229,3.0943885,1.0450155,6.3872986,0.0,1.4318501,0.0,0.0,0.0,0.0,0.0,0.0,4.457023,0.0,0.98890525,0.0,5.018942,6.0593853,0.0,0.0,4.5204663,0.0,0.41160086,7.567564,0.0,0.0,0.0,0.0,0.94070154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.206114,4.219577,0.0,1.9140205,0.0,0.0,0.0,0.0,0.0,4.4097304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.287886,0.0,0.0,0.0,8.157669,0.0,2.782348,4.7584825,0.0,0.0,0.0,0.0,0.0,4.1143193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1347213,0.0,0.0,0.0,0.0,0.0,0.52138877,0.11593699,5.4561043,5.826454,0.0,0.9623797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.077888,0.0,0.0,0.0,0.0,0.0,2.2938275,0.0,0.8624294,0.0,0.0,0.0,0.0,2.9568372,7.5214167,0.0,0.0,0.0,0.0,0.0,1.5176046,0.0,0.0,0.0,5.138326,0.0,0.0,0.0,0.0,0.0,2.4518504,0.0,5.2782993,0.82453513,2.8006084,0.0,0.0,0.0,0.0,0.0,3.8193984,0.0,2.2580903,0.0,0.0,3.3363678,0.0,0.0,0.0,0.0,10.389644,4.4373903,2.2465112,2.649794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4079075,0.0,0.0,0.0,0.0,0.0,3.7759993,0.0,0.0,5.479176,1.7274947,0.0,0.0,2.4082308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.503713,0.0,1.3893108,911,TRWSITX128F147B0D0,Two Pink Lines,Eric Church,2013,208426,0.586,0.912,5,-5.861,1,0.0457,0.0272,0.0,0.132,0.842,122.062,4
